timestamp_s,channel,rail_name,voltage_v,current_a,power_w
5335.775341,1,VDD_IN,5.0480,0.9520,4.8057
5335.776951,2,VDD_CPU_GPU_CV,5.0400,0.1360,0.6854
5335.778254,3,VDD_SOC,5.0480,0.2720,1.3731
5335.785406,1,VDD_IN,5.0480,0.9520,4.8057
5335.786840,2,VDD_CPU_GPU_CV,5.0400,0.1360,0.6854
5335.788291,3,VDD_SOC,5.0480,0.2720,1.3731
5335.795497,1,VDD_IN,5.0480,0.9520,4.8057
5335.797027,2,VDD_CPU_GPU_CV,5.0400,0.1360,0.6854
5335.798311,3,VDD_SOC,5.0480,0.2720,1.3731
5335.805588,1,VDD_IN,5.0480,0.9520,4.8057
5335.807191,2,VDD_CPU_GPU_CV,5.0400,0.1360,0.6854
5335.808602,3,VDD_SOC,5.0480,0.2720,1.3731
5335.815655,1,VDD_IN,5.0480,0.9440,4.7653
5335.817092,2,VDD_CPU_GPU_CV,5.0400,0.1360,0.6854
5335.818367,3,VDD_SOC,5.0480,0.2720,1.3731
5335.825743,1,VDD_IN,5.0480,0.9440,4.7653
5335.827327,2,VDD_CPU_GPU_CV,5.0400,0.1360,0.6854
5335.828623,3,VDD_SOC,5.0480,0.2720,1.3731
5335.835813,1,VDD_IN,5.0480,0.9440,4.7653
5335.837277,2,VDD_CPU_GPU_CV,5.0400,0.1360,0.6854
5335.838680,3,VDD_SOC,5.0480,0.2720,1.3731
5335.845887,1,VDD_IN,5.0480,0.9440,4.7653
5335.847339,2,VDD_CPU_GPU_CV,5.0400,0.1360,0.6854
5335.848644,3,VDD_SOC,5.0480,0.2720,1.3731
5335.855981,1,VDD_IN,5.0480,0.9440,4.7653
5335.857591,2,VDD_CPU_GPU_CV,5.0400,0.1360,0.6854
5335.858881,3,VDD_SOC,5.0480,0.2720,1.3731
5335.866051,1,VDD_IN,5.0480,0.9440,4.7653
5335.867476,2,VDD_CPU_GPU_CV,5.0400,0.1360,0.6854
5335.868840,3,VDD_SOC,5.0480,0.2720,1.3731
5335.876141,1,VDD_IN,5.0480,0.9440,4.7653
5335.877692,2,VDD_CPU_GPU_CV,5.0400,0.1360,0.6854
5335.878985,3,VDD_SOC,5.0480,0.2720,1.3731
5335.886210,1,VDD_IN,5.0480,0.9440,4.7653
5335.887721,2,VDD_CPU_GPU_CV,5.0400,0.1360,0.6854
5335.889052,3,VDD_SOC,5.0480,0.2720,1.3731
5335.896283,1,VDD_IN,5.0480,0.9440,4.7653
5335.897746,2,VDD_CPU_GPU_CV,5.0400,0.1360,0.6854
5335.899047,3,VDD_SOC,5.0480,0.2720,1.3731
5335.906379,1,VDD_IN,5.0480,0.9440,4.7653
5335.907965,2,VDD_CPU_GPU_CV,5.0400,0.1360,0.6854
5335.909261,3,VDD_SOC,5.0480,0.2720,1.3731
5335.916449,1,VDD_IN,5.0480,0.9440,4.7653
5335.917871,2,VDD_CPU_GPU_CV,5.0400,0.1360,0.6854
5335.919251,3,VDD_SOC,5.0480,0.2720,1.3731
5335.926540,1,VDD_IN,5.0480,0.9440,4.7653
5335.928122,2,VDD_CPU_GPU_CV,5.0400,0.1360,0.6854
5335.929405,3,VDD_SOC,5.0480,0.2720,1.3731
5335.936610,1,VDD_IN,5.0480,0.9440,4.7653
5335.938261,2,VDD_CPU_GPU_CV,5.0400,0.1360,0.6854
5335.939572,3,VDD_SOC,5.0480,0.2720,1.3731
5335.946686,1,VDD_IN,5.0480,0.9440,4.7653
5335.948124,2,VDD_CPU_GPU_CV,5.0400,0.1360,0.6854
5335.949491,3,VDD_SOC,5.0480,0.2720,1.3731
5335.956779,1,VDD_IN,5.0480,0.9440,4.7653
5335.958339,2,VDD_CPU_GPU_CV,5.0400,0.1360,0.6854
5335.959622,3,VDD_SOC,5.0480,0.2720,1.3731
5335.966845,1,VDD_IN,5.0480,0.9440,4.7653
5335.968273,2,VDD_CPU_GPU_CV,5.0400,0.1360,0.6854
5335.969636,3,VDD_SOC,5.0480,0.2720,1.3731
5335.976934,1,VDD_IN,5.0480,0.9440,4.7653
5335.978473,2,VDD_CPU_GPU_CV,5.0400,0.1360,0.6854
5335.979754,3,VDD_SOC,5.0480,0.2720,1.3731
5335.987006,1,VDD_IN,5.0480,0.9440,4.7653
5335.988573,2,VDD_CPU_GPU_CV,5.0400,0.1360,0.6854
5335.989904,3,VDD_SOC,5.0480,0.2720,1.3731
5335.997079,1,VDD_IN,5.0480,0.9440,4.7653
5335.998583,2,VDD_CPU_GPU_CV,5.0400,0.1360,0.6854
5335.999880,3,VDD_SOC,5.0480,0.2720,1.3731
