timestamp_s,channel,rail_name,voltage_v,current_a,power_w
15649.528668,1,VDD_IN,5.0480,1.2400,6.2595
15649.530107,2,VDD_CPU_GPU_CV,5.0320,0.3200,1.6102
15649.531415,3,VDD_SOC,5.0400,0.3120,1.5725
15649.538740,1,VDD_IN,5.0480,1.2480,6.2999
15649.540179,2,VDD_CPU_GPU_CV,5.0320,0.3280,1.6505
15649.541471,3,VDD_SOC,5.0400,0.3120,1.5725
15649.548812,1,VDD_IN,5.0480,1.2560,6.3403
15649.550225,2,VDD_CPU_GPU_CV,5.0320,0.3280,1.6505
15649.551583,3,VDD_SOC,5.0400,0.3120,1.5725
15649.558882,1,VDD_IN,5.0480,1.2560,6.3403
15649.560304,2,VDD_CPU_GPU_CV,5.0320,0.3360,1.6908
15649.561682,3,VDD_SOC,5.0400,0.3120,1.5725
15649.568953,1,VDD_IN,5.0480,1.2640,6.3807
15649.570378,2,VDD_CPU_GPU_CV,5.0320,0.3360,1.6908
15649.571737,3,VDD_SOC,5.0400,0.3120,1.5725
15649.579022,1,VDD_IN,5.0480,1.2720,6.4211
15649.580443,2,VDD_CPU_GPU_CV,5.0320,0.3360,1.6908
15649.581815,3,VDD_SOC,5.0400,0.3120,1.5725
15649.589104,1,VDD_IN,5.0400,1.2720,6.4109
15649.590578,2,VDD_CPU_GPU_CV,5.0320,0.3440,1.7310
15649.591941,3,VDD_SOC,5.0400,0.3120,1.5725
15649.599174,1,VDD_IN,5.0400,1.2800,6.4512
15649.600602,2,VDD_CPU_GPU_CV,5.0320,0.3440,1.7310
15649.601965,3,VDD_SOC,5.0400,0.3120,1.5725
15649.609245,1,VDD_IN,5.0400,1.2800,6.4512
15649.610658,2,VDD_CPU_GPU_CV,5.0320,0.3520,1.7713
15649.612064,3,VDD_SOC,5.0400,0.3120,1.5725
15649.619316,1,VDD_IN,5.0400,1.2880,6.4915
15649.620743,2,VDD_CPU_GPU_CV,5.0320,0.3520,1.7713
15649.622029,3,VDD_SOC,5.0400,0.3120,1.5725
15649.629385,1,VDD_IN,5.0400,1.2960,6.5318
15649.630802,2,VDD_CPU_GPU_CV,5.0320,0.3520,1.7713
15649.632185,3,VDD_SOC,5.0400,0.3200,1.6128
15649.639480,1,VDD_IN,5.0400,1.2960,6.5318
15649.641067,2,VDD_CPU_GPU_CV,5.0320,0.3600,1.8115
15649.642366,3,VDD_SOC,5.0400,0.3200,1.6128
15649.649548,1,VDD_IN,5.0400,1.3040,6.5722
15649.650965,2,VDD_CPU_GPU_CV,5.0320,0.3600,1.8115
15649.652257,3,VDD_SOC,5.0400,0.3200,1.6128
15649.659619,1,VDD_IN,5.0400,1.3040,6.5722
15649.661101,2,VDD_CPU_GPU_CV,5.0320,0.3600,1.8115
15649.662394,3,VDD_SOC,5.0400,0.3200,1.6128
15649.669694,1,VDD_IN,5.0400,1.3120,6.6125
15649.671154,2,VDD_CPU_GPU_CV,5.0320,0.3680,1.8518
15649.672460,3,VDD_SOC,5.0400,0.3200,1.6128
15649.679764,1,VDD_IN,5.0400,1.3120,6.6125
15649.681197,2,VDD_CPU_GPU_CV,5.0320,0.3680,1.8518
15649.682563,3,VDD_SOC,5.0400,0.3200,1.6128
15649.689862,1,VDD_IN,5.0400,1.3200,6.6528
15649.691289,2,VDD_CPU_GPU_CV,5.0320,0.3680,1.8518
15649.692569,3,VDD_SOC,5.0400,0.3200,1.6128
15649.699932,1,VDD_IN,5.0400,1.3200,6.6528
15649.701441,2,VDD_CPU_GPU_CV,5.0320,0.3680,1.8518
15649.702724,3,VDD_SOC,5.0400,0.3200,1.6128
15649.710072,1,VDD_IN,5.0400,1.3280,6.6931
15649.711604,2,VDD_CPU_GPU_CV,5.0320,0.3760,1.8920
15649.712895,3,VDD_SOC,5.0400,0.3200,1.6128
15649.720140,1,VDD_IN,5.0400,1.3280,6.6931
15649.721660,2,VDD_CPU_GPU_CV,5.0320,0.3760,1.8920
15649.722943,3,VDD_SOC,5.0400,0.3200,1.6128
15649.730212,1,VDD_IN,5.0400,1.3360,6.7334
15649.731666,2,VDD_CPU_GPU_CV,5.0320,0.3760,1.8920
15649.732945,3,VDD_SOC,5.0400,0.3200,1.6128
15649.740283,1,VDD_IN,5.0400,1.3360,6.7334
15649.741708,2,VDD_CPU_GPU_CV,5.0320,0.3840,1.9323
15649.743077,3,VDD_SOC,5.0400,0.3200,1.6128
15649.750355,1,VDD_IN,5.0400,1.3360,6.7334
15649.751837,2,VDD_CPU_GPU_CV,5.0320,0.3840,1.9323
15649.753123,3,VDD_SOC,5.0400,0.3200,1.6128
15649.760428,1,VDD_IN,5.0400,1.3440,6.7738
15649.762034,2,VDD_CPU_GPU_CV,5.0320,0.3840,1.9323
15649.763391,3,VDD_SOC,5.0400,0.3200,1.6128
15649.770505,1,VDD_IN,5.0400,1.3440,6.7738
15649.772050,2,VDD_CPU_GPU_CV,5.0320,0.3840,1.9323
15649.773349,3,VDD_SOC,5.0400,0.3200,1.6128
15649.780575,1,VDD_IN,5.0400,1.3520,6.8141
15649.782082,2,VDD_CPU_GPU_CV,5.0320,0.3920,1.9725
15649.783368,3,VDD_SOC,5.0400,0.3200,1.6128
15649.790647,1,VDD_IN,5.0400,1.3520,6.8141
15649.792178,2,VDD_CPU_GPU_CV,5.0320,0.3920,1.9725
15649.793480,3,VDD_SOC,5.0400,0.3280,1.6531
15649.800721,1,VDD_IN,5.0400,1.3600,6.8544
15649.802266,2,VDD_CPU_GPU_CV,5.0320,0.3920,1.9725
15649.803547,3,VDD_SOC,5.0400,0.3280,1.6531
15649.810795,1,VDD_IN,5.0400,1.3600,6.8544
15649.812443,2,VDD_CPU_GPU_CV,5.0320,0.4000,2.0128
15649.813863,3,VDD_SOC,5.0400,0.3280,1.6531
15649.820864,1,VDD_IN,5.0400,1.3680,6.8947
15649.822385,2,VDD_CPU_GPU_CV,5.0320,0.4000,2.0128
15649.823678,3,VDD_SOC,5.0400,0.3280,1.6531
15649.830936,1,VDD_IN,5.0400,1.3680,6.8947
15649.832372,2,VDD_CPU_GPU_CV,5.0320,0.4000,2.0128
15649.833746,3,VDD_SOC,5.0400,0.3280,1.6531
15649.841008,1,VDD_IN,5.0400,1.3680,6.8947
15649.842573,2,VDD_CPU_GPU_CV,5.0320,0.4000,2.0128
15649.843865,3,VDD_SOC,5.0400,0.3280,1.6531
15649.851107,1,VDD_IN,5.0400,1.3760,6.9350
15649.852613,2,VDD_CPU_GPU_CV,5.0320,0.4080,2.0531
15649.853894,3,VDD_SOC,5.0400,0.3280,1.6531
15649.861178,1,VDD_IN,5.0400,1.3760,6.9350
15649.862645,2,VDD_CPU_GPU_CV,5.0320,0.4080,2.0531
15649.863919,3,VDD_SOC,5.0400,0.3280,1.6531
15649.871250,1,VDD_IN,5.0400,1.3680,6.8947
15649.872710,2,VDD_CPU_GPU_CV,5.0320,0.4000,2.0128
15649.873985,3,VDD_SOC,5.0400,0.3280,1.6531
15649.881319,1,VDD_IN,5.0400,1.3600,6.8544
15649.882739,2,VDD_CPU_GPU_CV,5.0320,0.3920,1.9725
15649.884115,3,VDD_SOC,5.0400,0.3280,1.6531
15649.891415,1,VDD_IN,5.0400,1.3600,6.8544
15649.893363,2,VDD_CPU_GPU_CV,5.0320,0.3920,1.9725
15649.894787,3,VDD_SOC,5.0400,0.3280,1.6531
15649.901496,1,VDD_IN,5.0400,1.3600,6.8544
15649.903094,2,VDD_CPU_GPU_CV,5.0320,0.4000,2.0128
15649.904422,3,VDD_SOC,5.0400,0.3280,1.6531
15649.911566,1,VDD_IN,5.0400,1.3680,6.8947
15649.913066,2,VDD_CPU_GPU_CV,5.0320,0.4000,2.0128
15649.914352,3,VDD_SOC,5.0400,0.3280,1.6531
15649.921636,1,VDD_IN,5.0400,1.3680,6.8947
15649.923093,2,VDD_CPU_GPU_CV,5.0320,0.4000,2.0128
15649.924373,3,VDD_SOC,5.0400,0.3280,1.6531
15649.931707,1,VDD_IN,5.0400,1.3680,6.8947
15649.933142,2,VDD_CPU_GPU_CV,5.0320,0.4000,2.0128
15649.934444,3,VDD_SOC,5.0400,0.3280,1.6531
15649.941781,1,VDD_IN,5.0400,1.3760,6.9350
15649.943208,2,VDD_CPU_GPU_CV,5.0320,0.4080,2.0531
15649.944561,3,VDD_SOC,5.0400,0.3280,1.6531
15649.951873,1,VDD_IN,5.0400,1.3760,6.9350
15649.953466,2,VDD_CPU_GPU_CV,5.0320,0.4080,2.0531
15649.954863,3,VDD_SOC,5.0400,0.3280,1.6531
15649.961941,1,VDD_IN,5.0400,1.3760,6.9350
15649.963388,2,VDD_CPU_GPU_CV,5.0320,0.4080,2.0531
15649.964687,3,VDD_SOC,5.0400,0.3280,1.6531
15649.972032,1,VDD_IN,5.0400,1.3840,6.9754
15649.973467,2,VDD_CPU_GPU_CV,5.0320,0.4080,2.0531
15649.974826,3,VDD_SOC,5.0400,0.3280,1.6531
15649.982105,1,VDD_IN,5.0400,1.3840,6.9754
15649.983532,2,VDD_CPU_GPU_CV,5.0320,0.4080,2.0531
15649.984824,3,VDD_SOC,5.0400,0.3280,1.6531
15649.992175,1,VDD_IN,5.0400,1.3840,6.9754
15649.993616,2,VDD_CPU_GPU_CV,5.0320,0.4080,2.0531
15649.994889,3,VDD_SOC,5.0400,0.3280,1.6531
15650.002245,1,VDD_IN,5.0400,1.3760,6.9350
15650.003681,2,VDD_CPU_GPU_CV,5.0320,0.4000,2.0128
15650.004967,3,VDD_SOC,5.0400,0.3280,1.6531
15650.012314,1,VDD_IN,5.0400,1.3600,6.8544
15650.013733,2,VDD_CPU_GPU_CV,5.0320,0.4000,2.0128
15650.015091,3,VDD_SOC,5.0400,0.3280,1.6531
15650.022392,1,VDD_IN,5.0400,1.3680,6.8947
15650.023825,2,VDD_CPU_GPU_CV,5.0320,0.4000,2.0128
15650.025115,3,VDD_SOC,5.0400,0.3280,1.6531
15650.032462,1,VDD_IN,5.0400,1.3680,6.8947
15650.033890,2,VDD_CPU_GPU_CV,5.0320,0.4000,2.0128
15650.035266,3,VDD_SOC,5.0400,0.3280,1.6531
15650.042565,1,VDD_IN,5.0400,1.3680,6.8947
15650.044261,2,VDD_CPU_GPU_CV,5.0320,0.4000,2.0128
15650.045759,3,VDD_SOC,5.0400,0.3280,1.6531
15650.052636,1,VDD_IN,5.0400,1.3760,6.9350
15650.054164,2,VDD_CPU_GPU_CV,5.0320,0.4080,2.0531
15650.055468,3,VDD_SOC,5.0400,0.3280,1.6531
15650.062707,1,VDD_IN,5.0400,1.3760,6.9350
15650.064191,2,VDD_CPU_GPU_CV,5.0320,0.4080,2.0531
15650.065488,3,VDD_SOC,5.0400,0.3280,1.6531
15650.072776,1,VDD_IN,5.0400,1.3760,6.9350
15650.074256,2,VDD_CPU_GPU_CV,5.0320,0.4080,2.0531
15650.075530,3,VDD_SOC,5.0400,0.3280,1.6531
15650.082850,1,VDD_IN,5.0400,1.3840,6.9754
15650.084513,2,VDD_CPU_GPU_CV,5.0320,0.4080,2.0531
15650.085833,3,VDD_SOC,5.0400,0.3280,1.6531
15650.092920,1,VDD_IN,5.0400,1.3840,6.9754
15650.094430,2,VDD_CPU_GPU_CV,5.0320,0.4080,2.0531
15650.095704,3,VDD_SOC,5.0400,0.3280,1.6531
15650.102990,1,VDD_IN,5.0400,1.3840,6.9754
15650.104435,2,VDD_CPU_GPU_CV,5.0320,0.4160,2.0933
