timestamp_s,channel,rail_name,voltage_v,current_a,power_w
11151.834728,3,VDD_SOC,5.0240,0.3680,1.8488
11151.841991,1,VDD_IN,5.0320,1.6400,8.2525
11151.843401,2,VDD_CPU_GPU_CV,5.0240,0.5520,2.7732
11151.844780,3,VDD_SOC,5.0240,0.3680,1.8488
11151.852022,1,VDD_IN,5.0320,1.6400,8.2525
11151.853434,2,VDD_CPU_GPU_CV,5.0160,0.5600,2.8090
11151.854840,3,VDD_SOC,5.0240,0.3680,1.8488
11151.862095,1,VDD_IN,5.0320,1.6400,8.2525
11151.863509,2,VDD_CPU_GPU_CV,5.0160,0.5600,2.8090
11151.864863,3,VDD_SOC,5.0240,0.3680,1.8488
11151.872163,1,VDD_IN,5.0320,1.6240,8.1720
11151.873576,2,VDD_CPU_GPU_CV,5.0240,0.5440,2.7331
11151.874855,3,VDD_SOC,5.0240,0.3680,1.8488
11151.882234,1,VDD_IN,5.0320,1.6080,8.0915
11151.883640,2,VDD_CPU_GPU_CV,5.0240,0.5360,2.6929
11151.884995,3,VDD_SOC,5.0240,0.3680,1.8488
11151.892305,1,VDD_IN,5.0320,1.6160,8.1317
11151.893719,2,VDD_CPU_GPU_CV,5.0240,0.5440,2.7331
11151.895082,3,VDD_SOC,5.0240,0.3680,1.8488
11151.902376,1,VDD_IN,5.0320,1.6240,8.1720
11151.903846,2,VDD_CPU_GPU_CV,5.0240,0.5440,2.7331
11151.905123,3,VDD_SOC,5.0240,0.3680,1.8488
11151.912447,1,VDD_IN,5.0320,1.6240,8.1720
11151.913878,2,VDD_CPU_GPU_CV,5.0160,0.5520,2.7688
11151.915232,3,VDD_SOC,5.0240,0.3680,1.8488
11151.922518,1,VDD_IN,5.0320,1.6320,8.2122
11151.923929,2,VDD_CPU_GPU_CV,5.0160,0.5520,2.7688
11151.925286,3,VDD_SOC,5.0240,0.3680,1.8488
11151.932589,1,VDD_IN,5.0320,1.6400,8.2525
11151.934027,2,VDD_CPU_GPU_CV,5.0160,0.5520,2.7688
11151.935293,3,VDD_SOC,5.0240,0.3680,1.8488
11151.942668,1,VDD_IN,5.0320,1.6400,8.2525
11151.944103,2,VDD_CPU_GPU_CV,5.0160,0.5600,2.8090
11151.945381,3,VDD_SOC,5.0240,0.3760,1.8890
11151.952737,1,VDD_IN,5.0320,1.6320,8.2122
11151.954156,2,VDD_CPU_GPU_CV,5.0160,0.5520,2.7688
11151.955465,3,VDD_SOC,5.0240,0.3680,1.8488
11151.962809,1,VDD_IN,5.0320,1.6080,8.0915
11151.964225,2,VDD_CPU_GPU_CV,5.0240,0.5360,2.6929
11151.965578,3,VDD_SOC,5.0320,0.3680,1.8518
11151.972999,1,VDD_IN,5.0320,1.6080,8.0915
11151.974677,2,VDD_CPU_GPU_CV,5.0240,0.5440,2.7331
11151.975980,3,VDD_SOC,5.0240,0.3680,1.8488
11151.983069,1,VDD_IN,5.0320,1.6160,8.1317
11151.984550,2,VDD_CPU_GPU_CV,5.0240,0.5440,2.7331
11151.985832,3,VDD_SOC,5.0240,0.3680,1.8488
11151.993140,1,VDD_IN,5.0320,1.6240,8.1720
11151.994555,2,VDD_CPU_GPU_CV,5.0240,0.5440,2.7331
11151.995911,3,VDD_SOC,5.0240,0.3680,1.8488
11152.003211,1,VDD_IN,5.0320,1.6320,8.2122
11152.004649,2,VDD_CPU_GPU_CV,5.0160,0.5520,2.7688
11152.005936,3,VDD_SOC,5.0240,0.3680,1.8488
11152.013283,1,VDD_IN,5.0320,1.6320,8.2122
11152.014707,2,VDD_CPU_GPU_CV,5.0160,0.5520,2.7688
11152.016082,3,VDD_SOC,5.0240,0.3680,1.8488
11152.023354,1,VDD_IN,5.0320,1.6400,8.2525
11152.024810,2,VDD_CPU_GPU_CV,5.0160,0.5520,2.7688
11152.026107,3,VDD_SOC,5.0240,0.3680,1.8488
11152.033427,1,VDD_IN,5.0320,1.6400,8.2525
11152.034897,2,VDD_CPU_GPU_CV,5.0160,0.5520,2.7688
11152.036204,3,VDD_SOC,5.0240,0.3680,1.8488
11152.043498,1,VDD_IN,5.0320,1.6240,8.1720
11152.044914,2,VDD_CPU_GPU_CV,5.0240,0.5440,2.7331
11152.046260,3,VDD_SOC,5.0240,0.3680,1.8488
11152.053573,1,VDD_IN,5.0320,1.6080,8.0915
11152.055021,2,VDD_CPU_GPU_CV,5.0240,0.5360,2.6929
11152.056309,3,VDD_SOC,5.0240,0.3680,1.8488
11152.063642,1,VDD_IN,5.0320,1.6160,8.1317
11152.065082,2,VDD_CPU_GPU_CV,5.0240,0.5440,2.7331
11152.066358,3,VDD_SOC,5.0240,0.3680,1.8488
11152.073714,1,VDD_IN,5.0320,1.6240,8.1720
11152.075160,2,VDD_CPU_GPU_CV,5.0240,0.5440,2.7331
11152.076525,3,VDD_SOC,5.0240,0.3680,1.8488
11152.083784,1,VDD_IN,5.0320,1.6240,8.1720
11152.085190,2,VDD_CPU_GPU_CV,5.0240,0.5440,2.7331
11152.086541,3,VDD_SOC,5.0240,0.3680,1.8488
11152.093854,1,VDD_IN,5.0320,1.6320,8.2122
11152.095274,2,VDD_CPU_GPU_CV,5.0160,0.5520,2.7688
11152.096547,3,VDD_SOC,5.0240,0.3680,1.8488
11152.103925,1,VDD_IN,5.0320,1.6320,8.2122
11152.105433,2,VDD_CPU_GPU_CV,5.0160,0.5520,2.7688
11152.106707,3,VDD_SOC,5.0240,0.3680,1.8488
11152.113997,1,VDD_IN,5.0320,1.6400,8.2525
11152.115424,2,VDD_CPU_GPU_CV,5.0240,0.5520,2.7732
11152.116790,3,VDD_SOC,5.0240,0.3680,1.8488
11152.124024,1,VDD_IN,5.0320,1.6240,8.1720
11152.125445,2,VDD_CPU_GPU_CV,5.0240,0.5440,2.7331
11152.126818,3,VDD_SOC,5.0240,0.3680,1.8488
11152.134094,1,VDD_IN,5.0320,1.6080,8.0915
11152.135531,2,VDD_CPU_GPU_CV,5.0240,0.5360,2.6929
11152.136816,3,VDD_SOC,5.0240,0.3680,1.8488
11152.144165,1,VDD_IN,5.0320,1.6080,8.0915
11152.145595,2,VDD_CPU_GPU_CV,5.0240,0.5360,2.6929
11152.146946,3,VDD_SOC,5.0240,0.3680,1.8488
11152.154235,1,VDD_IN,5.0320,1.6160,8.1317
11152.155704,2,VDD_CPU_GPU_CV,5.0240,0.5440,2.7331
11152.156974,3,VDD_SOC,5.0240,0.3680,1.8488
11152.164304,1,VDD_IN,5.0320,1.6240,8.1720
11152.165722,2,VDD_CPU_GPU_CV,5.0240,0.5440,2.7331
11152.167074,3,VDD_SOC,5.0240,0.3680,1.8488
11152.174377,1,VDD_IN,5.0320,1.6240,8.1720
11152.175798,2,VDD_CPU_GPU_CV,5.0240,0.5520,2.7732
11152.177106,3,VDD_SOC,5.0240,0.3680,1.8488
11152.184449,1,VDD_IN,5.0320,1.6320,8.2122
11152.185893,2,VDD_CPU_GPU_CV,5.0240,0.5520,2.7732
11152.187165,3,VDD_SOC,5.0240,0.3680,1.8488
11152.194517,1,VDD_IN,5.0320,1.6320,8.2122
11152.195943,2,VDD_CPU_GPU_CV,5.0160,0.5520,2.7688
11152.197299,3,VDD_SOC,5.0240,0.3680,1.8488
11152.204587,1,VDD_IN,5.0320,1.6320,8.2122
11152.205999,2,VDD_CPU_GPU_CV,5.0240,0.5520,2.7732
11152.207344,3,VDD_SOC,5.0240,0.3680,1.8488
11152.214657,1,VDD_IN,5.0320,1.6080,8.0915
11152.216065,2,VDD_CPU_GPU_CV,5.0240,0.5360,2.6929
11152.217413,3,VDD_SOC,5.0320,0.3680,1.8518
11152.224728,1,VDD_IN,5.0320,1.6080,8.0915
11152.226147,2,VDD_CPU_GPU_CV,5.0240,0.5360,2.6929
11152.227501,3,VDD_SOC,5.0320,0.3680,1.8518
11152.234799,1,VDD_IN,5.0320,1.6160,8.1317
11152.236203,2,VDD_CPU_GPU_CV,5.0240,0.5360,2.6929
11152.237564,3,VDD_SOC,5.0240,0.3680,1.8488
11152.244869,1,VDD_IN,5.0320,1.6160,8.1317
11152.246284,2,VDD_CPU_GPU_CV,5.0240,0.5440,2.7331
11152.247637,3,VDD_SOC,5.0240,0.3680,1.8488
11152.254940,1,VDD_IN,5.0320,1.6240,8.1720
11152.256347,2,VDD_CPU_GPU_CV,5.0240,0.5440,2.7331
11152.257710,3,VDD_SOC,5.0240,0.3680,1.8488
11152.265009,1,VDD_IN,5.0320,1.6320,8.2122
11152.266437,2,VDD_CPU_GPU_CV,5.0240,0.5520,2.7732
11152.267731,3,VDD_SOC,5.0240,0.3680,1.8488
11152.275082,1,VDD_IN,5.0320,1.6400,8.2525
11152.276554,2,VDD_CPU_GPU_CV,5.0160,0.5520,2.7688
11152.277839,3,VDD_SOC,5.0240,0.3680,1.8488
11152.285172,1,VDD_IN,5.0320,1.6400,8.2525
11152.286816,2,VDD_CPU_GPU_CV,5.0160,0.5520,2.7688
11152.288119,3,VDD_SOC,5.0240,0.3680,1.8488
11152.295259,1,VDD_IN,5.0320,1.6240,8.1720
11152.296867,2,VDD_CPU_GPU_CV,5.0240,0.5440,2.7331
11152.298156,3,VDD_SOC,5.0240,0.3680,1.8488
11152.305332,1,VDD_IN,5.0320,1.6080,8.0915
11152.306847,2,VDD_CPU_GPU_CV,5.0240,0.5360,2.6929
11152.308130,3,VDD_SOC,5.0240,0.3680,1.8488
11152.315404,1,VDD_IN,5.0320,1.6160,8.1317
11152.316918,2,VDD_CPU_GPU_CV,5.0240,0.5440,2.7331
11152.318253,3,VDD_SOC,5.0240,0.3680,1.8488
11152.325477,1,VDD_IN,5.0320,1.6240,8.1720
11152.326991,2,VDD_CPU_GPU_CV,5.0240,0.5440,2.7331
11152.328268,3,VDD_SOC,5.0240,0.3680,1.8488
11152.335548,1,VDD_IN,5.0320,1.6240,8.1720
11152.336983,2,VDD_CPU_GPU_CV,5.0240,0.5440,2.7331
11152.338268,3,VDD_SOC,5.0240,0.3680,1.8488
11152.345618,1,VDD_IN,5.0320,1.6320,8.2122
11152.347029,2,VDD_CPU_GPU_CV,5.0240,0.5520,2.7732
11152.348387,3,VDD_SOC,5.0240,0.3680,1.8488
11152.355688,1,VDD_IN,5.0320,1.6400,8.2525
11152.357170,2,VDD_CPU_GPU_CV,5.0240,0.5520,2.7732
11152.358451,3,VDD_SOC,5.0240,0.3680,1.8488
11152.365759,1,VDD_IN,5.0320,1.6400,8.2525
11152.367217,2,VDD_CPU_GPU_CV,5.0160,0.5520,2.7688
11152.368582,3,VDD_SOC,5.0240,0.3760,1.8890
11152.375830,1,VDD_IN,5.0320,1.6320,8.2122
11152.377240,2,VDD_CPU_GPU_CV,5.0240,0.5440,2.7331
11152.378588,3,VDD_SOC,5.0240,0.3680,1.8488
11152.385900,1,VDD_IN,5.0320,1.6160,8.1317
11152.387340,2,VDD_CPU_GPU_CV,5.0240,0.5360,2.6929
11152.388635,3,VDD_SOC,5.0240,0.3680,1.8488
11152.395972,1,VDD_IN,5.0320,1.6160,8.1317
11152.397416,2,VDD_CPU_GPU_CV,5.0240,0.5360,2.6929
11152.398787,3,VDD_SOC,5.0240,0.3680,1.8488
11152.406043,1,VDD_IN,5.0320,1.6160,8.1317
11152.407458,2,VDD_CPU_GPU_CV,5.0240,0.5440,2.7331
11152.408826,3,VDD_SOC,5.0240,0.3680,1.8488
11152.416115,1,VDD_IN,5.0320,1.6240,8.1720
11152.417528,2,VDD_CPU_GPU_CV,5.0240,0.5440,2.7331
11152.418830,3,VDD_SOC,5.0240,0.3680,1.8488
11152.426185,1,VDD_IN,5.0320,1.6320,8.2122
11152.427595,2,VDD_CPU_GPU_CV,5.0240,0.5440,2.7331
11152.428953,3,VDD_SOC,5.0240,0.3680,1.8488
11152.436257,1,VDD_IN,5.0320,1.6320,8.2122
11152.437741,2,VDD_CPU_GPU_CV,5.0240,0.5520,2.7732
11152.439010,3,VDD_SOC,5.0240,0.3680,1.8488
11152.446329,1,VDD_IN,5.0320,1.6400,8.2525
11152.447763,2,VDD_CPU_GPU_CV,5.0160,0.5520,2.7688
11152.449034,3,VDD_SOC,5.0240,0.3680,1.8488
11152.456401,1,VDD_IN,5.0320,1.6400,8.2525
11152.457870,2,VDD_CPU_GPU_CV,5.0240,0.5520,2.7732
11152.459137,3,VDD_SOC,5.0240,0.3680,1.8488
11152.466471,1,VDD_IN,5.0320,1.6240,8.1720
11152.467891,2,VDD_CPU_GPU_CV,5.0240,0.5360,2.6929
11152.469242,3,VDD_SOC,5.0240,0.3680,1.8488
11152.476543,1,VDD_IN,5.0320,1.6160,8.1317
11152.477965,2,VDD_CPU_GPU_CV,5.0240,0.5360,2.6929
11152.479319,3,VDD_SOC,5.0240,0.3680,1.8488
11152.486619,1,VDD_IN,5.0320,1.6160,8.1317
11152.488250,2,VDD_CPU_GPU_CV,5.0240,0.5440,2.7331
11152.489552,3,VDD_SOC,5.0240,0.3680,1.8488
11152.496692,1,VDD_IN,5.0320,1.6240,8.1720
11152.498152,2,VDD_CPU_GPU_CV,5.0240,0.5440,2.7331
11152.499440,3,VDD_SOC,5.0240,0.3680,1.8488
11152.506763,1,VDD_IN,5.0320,1.6320,8.2122
11152.508256,2,VDD_CPU_GPU_CV,5.0240,0.5440,2.7331
11152.509541,3,VDD_SOC,5.0240,0.3680,1.8488
11152.516835,1,VDD_IN,5.0320,1.6320,8.2122
11152.518262,2,VDD_CPU_GPU_CV,5.0240,0.5520,2.7732
11152.519612,3,VDD_SOC,5.0240,0.3680,1.8488
11152.526906,1,VDD_IN,5.0320,1.6400,8.2525
11152.528317,2,VDD_CPU_GPU_CV,5.0160,0.5520,2.7688
11152.529675,3,VDD_SOC,5.0240,0.3680,1.8488
11152.536976,1,VDD_IN,5.0320,1.6400,8.2525
11152.538418,2,VDD_CPU_GPU_CV,5.0240,0.5520,2.7732
11152.539685,3,VDD_SOC,5.0240,0.3680,1.8488
11152.547046,1,VDD_IN,5.0320,1.6240,8.1720
11152.548462,2,VDD_CPU_GPU_CV,5.0240,0.5440,2.7331
11152.549822,3,VDD_SOC,5.0240,0.3680,1.8488
11152.557116,1,VDD_IN,5.0320,1.6080,8.0915
11152.558578,2,VDD_CPU_GPU_CV,5.0240,0.5360,2.6929
11152.559852,3,VDD_SOC,5.0240,0.3680,1.8488
11152.567188,1,VDD_IN,5.0320,1.6160,8.1317
11152.568617,2,VDD_CPU_GPU_CV,5.0240,0.5360,2.6929
11152.569932,3,VDD_SOC,5.0240,0.3680,1.8488
11152.577259,1,VDD_IN,5.0320,1.6160,8.1317
11152.578685,2,VDD_CPU_GPU_CV,5.0240,0.5440,2.7331
11152.580069,3,VDD_SOC,5.0240,0.3680,1.8488
11152.587351,1,VDD_IN,5.0320,1.6240,8.1720
11152.588994,2,VDD_CPU_GPU_CV,5.0240,0.5440,2.7331
11152.590353,3,VDD_SOC,5.0240,0.3680,1.8488
11152.597422,1,VDD_IN,5.0320,1.6320,8.2122
11152.598856,2,VDD_CPU_GPU_CV,5.0240,0.5520,2.7732
11152.600184,3,VDD_SOC,5.0240,0.3680,1.8488
11152.607492,1,VDD_IN,5.0320,1.6400,8.2525
11152.608906,2,VDD_CPU_GPU_CV,5.0160,0.5520,2.7688
11152.610248,3,VDD_SOC,5.0240,0.3680,1.8488
11152.617564,1,VDD_IN,5.0320,1.6400,8.2525
11152.618983,2,VDD_CPU_GPU_CV,5.0160,0.5520,2.7688
11152.620259,3,VDD_SOC,5.0240,0.3680,1.8488
11152.627636,1,VDD_IN,5.0320,1.6320,8.2122
11152.629061,2,VDD_CPU_GPU_CV,5.0240,0.5520,2.7732
11152.630412,3,VDD_SOC,5.0240,0.3680,1.8488
11152.637706,1,VDD_IN,5.0320,1.6160,8.1317
11152.639116,2,VDD_CPU_GPU_CV,5.0240,0.5360,2.6929
11152.640480,3,VDD_SOC,5.0240,0.3680,1.8488
